time,type,measurementId,measurementValue
2023-11-02T13:17:24Z,Light Intensity,4099,1365
2023-11-02T13:17:24Z,Rain Gauge,4113,3.048
2023-11-02T13:17:24Z,UV Index,4190,0
2023-11-02T13:17:24Z,Wind Direction Sensor,4104,36
2023-11-02T13:17:24Z,Wind Speed,4105,1
2023-11-02T13:02:17Z,Air Humidity,4098,99
2023-11-02T13:02:17Z,Air Temperature,4097,12.2
2023-11-02T13:02:17Z,Barometric Pressure,4101,99350
2023-11-02T13:02:17Z,Light Intensity,4099,6084
2023-11-02T13:02:17Z,Rain Gauge,4113,1.524
2023-11-02T13:02:17Z,UV Index,4190,0
2023-11-02T13:02:17Z,Wind Direction Sensor,4104,81
2023-11-02T13:02:17Z,Wind Speed,4105,1.6
2023-11-02T12:47:11Z,Air Humidity,4098,99
2023-11-02T12:47:11Z,Air Temperature,4097,12.1
2023-11-02T12:47:11Z,Barometric Pressure,4101,99360
2023-11-02T12:47:11Z,Light Intensity,4099,4491
2023-11-02T12:47:11Z,Rain Gauge,4113,6.096
2023-11-02T12:47:11Z,UV Index,4190,0
2023-11-02T12:47:11Z,Wind Direction Sensor,4104,72
2023-11-02T12:47:11Z,Wind Speed,4105,1.9
2023-11-02T12:31:50Z,Air Humidity,4098,99
2023-11-02T12:31:50Z,Air Temperature,4097,12.1
2023-11-02T12:31:50Z,Barometric Pressure,4101,99420
2023-11-02T12:31:50Z,Light Intensity,4099,3557
2023-11-02T12:31:50Z,Rain Gauge,4113,4.572
2023-11-02T12:31:50Z,UV Index,4190,0
2023-11-02T12:31:50Z,Wind Direction Sensor,4104,84
2023-11-02T12:31:50Z,Wind Speed,4105,1.7
2023-11-02T12:31:36Z,Air Humidity,4098,99
2023-11-02T12:31:36Z,Air Temperature,4097,12.1
2023-11-02T12:31:36Z,Barometric Pressure,4101,99420
2023-11-02T12:31:36Z,Light Intensity,4099,3557
2023-11-02T12:31:36Z,Rain Gauge,4113,4.572
2023-11-02T12:31:36Z,UV Index,4190,0
2023-11-02T12:31:36Z,Wind Direction Sensor,4104,84
2023-11-02T12:31:36Z,Wind Speed,4105,1.7
2023-11-02T12:16:29Z,Air Humidity,4098,99
2023-11-02T12:16:29Z,Air Temperature,4097,12.1
2023-11-02T12:16:29Z,Barometric Pressure,4101,99480
2023-11-02T12:16:29Z,Light Intensity,4099,5321
2023-11-02T12:16:29Z,Rain Gauge,4113,6.096
2023-11-02T12:16:29Z,UV Index,4190,0
2023-11-02T12:16:29Z,Wind Direction Sensor,4104,108
2023-11-02T12:16:29Z,Wind Speed,4105,0
2023-11-02T12:01:22Z,Air Humidity,4098,99
2023-11-02T12:01:22Z,Air Temperature,4097,12.1
2023-11-02T12:01:22Z,Barometric Pressure,4101,99520
2023-11-02T12:01:22Z,Light Intensity,4099,3253
2023-11-02T12:01:22Z,Rain Gauge,4113,3.048
2023-11-02T12:01:22Z,UV Index,4190,0
2023-11-02T12:01:22Z,Wind Direction Sensor,4104,84
2023-11-02T12:01:22Z,Wind Speed,4105,0
2023-11-02T11:46:17Z,Air Humidity,4098,99
2023-11-02T11:46:17Z,Air Temperature,4097,12.1
2023-11-02T11:46:17Z,Barometric Pressure,4101,99560
2023-11-02T11:46:17Z,Light Intensity,4099,4540
2023-11-02T11:46:17Z,Rain Gauge,4113,3.048
2023-11-02T11:46:17Z,UV Index,4190,0
2023-11-02T11:46:17Z,Wind Direction Sensor,4104,106
2023-11-02T11:46:17Z,Wind Speed,4105,0
2023-11-02T11:31:09Z,Air Humidity,4098,99
2023-11-02T11:31:09Z,Air Temperature,4097,12.1
2023-11-02T11:31:09Z,Barometric Pressure,4101,99600
2023-11-02T11:31:09Z,Light Intensity,4099,5268
2023-11-02T11:31:09Z,Rain Gauge,4113,3.048
2023-11-02T11:31:09Z,UV Index,4190,0
2023-11-02T11:31:09Z,Wind Direction Sensor,4104,102
2023-11-02T11:31:09Z,Wind Speed,4105,0
2023-11-02T11:16:03Z,Air Humidity,4098,98
2023-11-02T11:16:03Z,Air Temperature,4097,12.2
2023-11-02T11:16:03Z,Barometric Pressure,4101,99680
2023-11-02T11:16:03Z,Light Intensity,4099,3570
2023-11-02T11:16:03Z,Rain Gauge,4113,4.572
2023-11-02T11:16:03Z,UV Index,4190,0
2023-11-02T11:16:03Z,Wind Direction Sensor,4104,102
2023-11-02T11:16:03Z,Wind Speed,4105,0
2023-11-02T11:00:58Z,Air Humidity,4098,98
2023-11-02T11:00:58Z,Air Temperature,4097,12.3
2023-11-02T11:00:58Z,Barometric Pressure,4101,99720
2023-11-02T11:00:58Z,Light Intensity,4099,3246
2023-11-02T11:00:58Z,Rain Gauge,4113,3.048
2023-11-02T11:00:58Z,UV Index,4190,0
2023-11-02T11:00:58Z,Wind Direction Sensor,4104,102
2023-11-02T11:00:58Z,Wind Speed,4105,0
2023-11-02T10:45:50Z,Air Humidity,4098,98
2023-11-02T10:45:50Z,Air Temperature,4097,12.5
2023-11-02T10:45:50Z,Barometric Pressure,4101,99750
2023-11-02T10:45:50Z,Light Intensity,4099,6083
2023-11-02T10:45:50Z,Rain Gauge,4113,1.524
2023-11-02T10:45:50Z,UV Index,4190,0
2023-11-02T10:45:50Z,Wind Direction Sensor,4104,102
2023-11-02T10:45:50Z,Wind Speed,4105,0
2023-11-02T10:30:44Z,Air Humidity,4098,98
2023-11-02T10:30:44Z,Air Temperature,4097,12.4
2023-11-02T10:30:44Z,Barometric Pressure,4101,99770
2023-11-02T10:30:44Z,Light Intensity,4099,8159
2023-11-02T10:30:44Z,Rain Gauge,4113,0
2023-11-02T10:30:44Z,UV Index,4190,0.5
2023-11-02T10:30:44Z,Wind Direction Sensor,4104,102
2023-11-02T10:30:44Z,Wind Speed,4105,0
2023-11-02T10:15:38Z,Air Humidity,4098,98
2023-11-02T10:15:38Z,Air Temperature,4097,12.4
2023-11-02T10:15:38Z,Barometric Pressure,4101,99810
2023-11-02T10:15:38Z,Light Intensity,4099,7568
2023-11-02T10:15:38Z,Rain Gauge,4113,0
2023-11-02T10:15:38Z,UV Index,4190,0
2023-11-02T10:15:38Z,Wind Direction Sensor,4104,102
2023-11-02T10:15:38Z,Wind Speed,4105,0
2023-11-02T10:00:31Z,Air Humidity,4098,98
2023-11-02T10:00:31Z,Air Temperature,4097,12.4
2023-11-02T10:00:31Z,Barometric Pressure,4101,99850
2023-11-02T10:00:31Z,Light Intensity,4099,7872
2023-11-02T10:00:31Z,Rain Gauge,4113,0
2023-11-02T10:00:31Z,UV Index,4190,0
2023-11-02T10:00:31Z,Wind Direction Sensor,4104,102
2023-11-02T10:00:31Z,Wind Speed,4105,0
2023-11-02T09:45:25Z,Air Humidity,4098,98
2023-11-02T09:45:25Z,Air Temperature,4097,12.3
2023-11-02T09:45:25Z,Barometric Pressure,4101,99890
2023-11-02T09:45:25Z,Light Intensity,4099,10063
2023-11-02T09:45:25Z,Rain Gauge,4113,0
2023-11-02T09:45:25Z,UV Index,4190,0.5
2023-11-02T09:45:25Z,Wind Direction Sensor,4104,102
2023-11-02T09:45:25Z,Wind Speed,4105,0
2023-11-02T09:30:19Z,Air Humidity,4098,99
2023-11-02T09:30:19Z,Air Temperature,4097,12.1
2023-11-02T09:30:19Z,Barometric Pressure,4101,99920
2023-11-02T09:30:19Z,Light Intensity,4099,13744
2023-11-02T09:30:19Z,Rain Gauge,4113,0
2023-11-02T09:30:19Z,UV Index,4190,0.7
2023-11-02T09:30:19Z,Wind Direction Sensor,4104,102
2023-11-02T09:30:19Z,Wind Speed,4105,0
2023-11-02T09:15:12Z,Air Humidity,4098,99
2023-11-02T09:15:12Z,Air Temperature,4097,11.9
2023-11-02T09:15:12Z,Barometric Pressure,4101,99930
2023-11-02T09:15:12Z,Light Intensity,4099,6185
2023-11-02T09:15:12Z,Rain Gauge,4113,0
2023-11-02T09:15:12Z,UV Index,4190,0
2023-11-02T09:15:12Z,Wind Direction Sensor,4104,102
2023-11-02T09:15:12Z,Wind Speed,4105,0
2023-11-02T09:00:06Z,Air Humidity,4098,99
2023-11-02T09:00:06Z,Air Temperature,4097,11.9
2023-11-02T09:00:06Z,Barometric Pressure,4101,99960
2023-11-02T09:00:06Z,Light Intensity,4099,4427
2023-11-02T09:00:06Z,Rain Gauge,4113,1.524
2023-11-02T09:00:06Z,UV Index,4190,0
2023-11-02T09:00:06Z,Wind Direction Sensor,4104,102
2023-11-02T09:00:06Z,Wind Speed,4105,0
2023-11-02T08:45:00Z,Air Humidity,4098,99
2023-11-02T08:45:00Z,Air Temperature,4097,11.8
2023-11-02T08:45:00Z,Barometric Pressure,4101,100020
2023-11-02T08:45:00Z,Light Intensity,4099,4472
2023-11-02T08:45:00Z,Rain Gauge,4113,1.524
2023-11-02T08:45:00Z,UV Index,4190,0
2023-11-02T08:45:00Z,Wind Direction Sensor,4104,102
2023-11-02T08:45:00Z,Wind Speed,4105,0
2023-11-02T08:29:53Z,Air Humidity,4098,99
2023-11-02T08:29:53Z,Air Temperature,4097,11.8
2023-11-02T08:29:53Z,Barometric Pressure,4101,100060
2023-11-02T08:29:53Z,Light Intensity,4099,5605
2023-11-02T08:29:53Z,Rain Gauge,4113,1.524
2023-11-02T08:29:53Z,UV Index,4190,0
2023-11-02T08:29:53Z,Wind Direction Sensor,4104,102
2023-11-02T08:29:53Z,Wind Speed,4105,0
2023-11-02T08:14:47Z,Air Humidity,4098,99
2023-11-02T08:14:47Z,Air Temperature,4097,11.8
2023-11-02T08:14:47Z,Barometric Pressure,4101,100080
2023-11-02T08:14:47Z,Light Intensity,4099,3072
2023-11-02T08:14:47Z,Rain Gauge,4113,3.048
2023-11-02T08:14:47Z,UV Index,4190,0
2023-11-02T08:14:47Z,Wind Direction Sensor,4104,102
2023-11-02T08:14:47Z,Wind Speed,4105,0
2023-11-02T07:59:42Z,Air Humidity,4098,99
2023-11-02T07:59:42Z,Air Temperature,4097,11.6
2023-11-02T07:59:42Z,Barometric Pressure,4101,100090
2023-11-02T07:59:42Z,Light Intensity,4099,3468
2023-11-02T07:59:42Z,Rain Gauge,4113,3.048
2023-11-02T07:59:42Z,UV Index,4190,0
2023-11-02T07:59:42Z,Wind Direction Sensor,4104,102
2023-11-02T07:59:42Z,Wind Speed,4105,0
2023-11-02T07:44:34Z,Air Humidity,4098,99
2023-11-02T07:44:34Z,Air Temperature,4097,11.5
2023-11-02T07:44:34Z,Barometric Pressure,4101,100110
2023-11-02T07:44:34Z,Light Intensity,4099,2118
2023-11-02T07:44:34Z,Rain Gauge,4113,1.524
2023-11-02T07:44:34Z,UV Index,4190,0
2023-11-02T07:44:34Z,Wind Direction Sensor,4104,102
2023-11-02T07:44:34Z,Wind Speed,4105,0
2023-11-02T07:29:29Z,Air Humidity,4098,99
2023-11-02T07:29:29Z,Air Temperature,4097,11.4
2023-11-02T07:29:29Z,Barometric Pressure,4101,100120
2023-11-02T07:29:29Z,Light Intensity,4099,1970
2023-11-02T07:29:29Z,Rain Gauge,4113,3.048
2023-11-02T07:29:29Z,UV Index,4190,0
2023-11-02T07:29:29Z,Wind Direction Sensor,4104,102
2023-11-02T07:29:29Z,Wind Speed,4105,0
2023-11-02T07:14:22Z,Air Humidity,4098,99
2023-11-02T07:14:22Z,Air Temperature,4097,11.4
2023-11-02T07:14:22Z,Barometric Pressure,4101,100130
2023-11-02T07:14:22Z,Light Intensity,4099,1512
2023-11-02T07:14:22Z,Rain Gauge,4113,3.048
2023-11-02T07:14:22Z,UV Index,4190,0
2023-11-02T07:14:22Z,Wind Direction Sensor,4104,102
2023-11-02T07:14:22Z,Wind Speed,4105,0
2023-11-02T07:14:08Z,Air Humidity,4098,99
2023-11-02T07:14:08Z,Air Temperature,4097,11.4
2023-11-02T07:14:08Z,Barometric Pressure,4101,100130
2023-11-02T07:14:08Z,Light Intensity,4099,1512
2023-11-02T07:14:08Z,Rain Gauge,4113,3.048
2023-11-02T07:14:08Z,UV Index,4190,0
2023-11-02T07:14:08Z,Wind Direction Sensor,4104,102
2023-11-02T07:14:08Z,Wind Speed,4105,0
2023-11-02T06:59:01Z,Air Humidity,4098,99
2023-11-02T06:59:01Z,Air Temperature,4097,11.3
2023-11-02T06:59:01Z,Barometric Pressure,4101,100140
2023-11-02T06:59:01Z,Light Intensity,4099,1758
2023-11-02T06:59:01Z,Rain Gauge,4113,1.524
2023-11-02T06:59:01Z,UV Index,4190,0
2023-11-02T06:59:01Z,Wind Direction Sensor,4104,102
2023-11-02T06:59:01Z,Wind Speed,4105,0
2023-11-02T06:43:55Z,Air Humidity,4098,98
2023-11-02T06:43:55Z,Air Temperature,4097,11.2
2023-11-02T06:43:55Z,Barometric Pressure,4101,100170
2023-11-02T06:43:55Z,Light Intensity,4099,451
2023-11-02T06:43:55Z,Rain Gauge,4113,0
2023-11-02T06:43:55Z,UV Index,4190,0
2023-11-02T06:43:55Z,Wind Direction Sensor,4104,102
2023-11-02T06:43:55Z,Wind Speed,4105,0
2023-11-02T06:28:48Z,Air Humidity,4098,99
2023-11-02T06:28:48Z,Air Temperature,4097,11.1
2023-11-02T06:28:48Z,Barometric Pressure,4101,100160
2023-11-02T06:28:48Z,Light Intensity,4099,266
2023-11-02T06:28:48Z,Rain Gauge,4113,0
2023-11-02T06:28:48Z,UV Index,4190,0
2023-11-02T06:28:48Z,Wind Direction Sensor,4104,102
2023-11-02T06:28:48Z,Wind Speed,4105,0
2023-11-02T06:13:41Z,Air Humidity,4098,99
2023-11-02T06:13:41Z,Air Temperature,4097,11
2023-11-02T06:13:41Z,Barometric Pressure,4101,100150
2023-11-02T06:13:41Z,Light Intensity,4099,300
2023-11-02T06:13:41Z,Rain Gauge,4113,0
2023-11-02T06:13:41Z,UV Index,4190,0
2023-11-02T06:13:41Z,Wind Direction Sensor,4104,102
2023-11-02T06:13:41Z,Wind Speed,4105,0
2023-11-02T05:58:35Z,Air Humidity,4098,99
2023-11-02T05:58:35Z,Air Temperature,4097,10.9
2023-11-02T05:58:35Z,Barometric Pressure,4101,100150
2023-11-02T05:58:35Z,Light Intensity,4099,112
2023-11-02T05:58:35Z,Rain Gauge,4113,0
2023-11-02T05:58:35Z,UV Index,4190,0
2023-11-02T05:58:35Z,Wind Direction Sensor,4104,102
2023-11-02T05:58:35Z,Wind Speed,4105,0
2023-11-02T05:43:30Z,Air Humidity,4098,99
2023-11-02T05:43:30Z,Air Temperature,4097,10.9
2023-11-02T05:43:30Z,Barometric Pressure,4101,100200
2023-11-02T05:43:30Z,Light Intensity,4099,0
2023-11-02T05:43:30Z,Rain Gauge,4113,0
2023-11-02T05:43:30Z,UV Index,4190,0
2023-11-02T05:43:30Z,Wind Direction Sensor,4104,102
2023-11-02T05:43:30Z,Wind Speed,4105,0
2023-11-02T05:28:22Z,Air Humidity,4098,99
2023-11-02T05:28:22Z,Air Temperature,4097,10.9
2023-11-02T05:28:22Z,Barometric Pressure,4101,100230
2023-11-02T05:28:22Z,Light Intensity,4099,0
2023-11-02T05:28:22Z,Rain Gauge,4113,0
2023-11-02T05:28:22Z,UV Index,4190,0
2023-11-02T05:28:22Z,Wind Direction Sensor,4104,102
2023-11-02T05:28:22Z,Wind Speed,4105,0
2023-11-02T05:13:16Z,Air Humidity,4098,99
2023-11-02T05:13:16Z,Air Temperature,4097,10.8
2023-11-02T05:13:16Z,Barometric Pressure,4101,100230
2023-11-02T05:13:16Z,Light Intensity,4099,0
2023-11-02T05:13:16Z,Rain Gauge,4113,3.048
2023-11-02T05:13:16Z,UV Index,4190,0
2023-11-02T05:13:16Z,Wind Direction Sensor,4104,102
2023-11-02T05:13:16Z,Wind Speed,4105,0
2023-11-02T04:58:10Z,Air Humidity,4098,99
2023-11-02T04:58:10Z,Air Temperature,4097,10.8
2023-11-02T04:58:10Z,Barometric Pressure,4101,100210
2023-11-02T04:58:10Z,Light Intensity,4099,0
2023-11-02T04:58:10Z,Rain Gauge,4113,1.524
2023-11-02T04:58:10Z,UV Index,4190,0
2023-11-02T04:58:10Z,Wind Direction Sensor,4104,102
2023-11-02T04:58:10Z,Wind Speed,4105,0
2023-11-02T04:43:04Z,Air Humidity,4098,99
2023-11-02T04:43:04Z,Air Temperature,4097,10.8
2023-11-02T04:43:04Z,Barometric Pressure,4101,100230
2023-11-02T04:43:04Z,Light Intensity,4099,0
2023-11-02T04:43:04Z,Rain Gauge,4113,1.524
2023-11-02T04:43:04Z,UV Index,4190,0
2023-11-02T04:43:04Z,Wind Direction Sensor,4104,102
2023-11-02T04:43:04Z,Wind Speed,4105,0
2023-11-02T04:27:58Z,Air Humidity,4098,98
2023-11-02T04:27:58Z,Air Temperature,4097,10.7
2023-11-02T04:27:58Z,Barometric Pressure,4101,100220
2023-11-02T04:27:58Z,Light Intensity,4099,0
2023-11-02T04:27:58Z,Rain Gauge,4113,0
2023-11-02T04:27:58Z,UV Index,4190,0
2023-11-02T04:27:58Z,Wind Direction Sensor,4104,102
2023-11-02T04:27:58Z,Wind Speed,4105,0
2023-11-02T04:12:51Z,Air Humidity,4098,98
2023-11-02T04:12:51Z,Air Temperature,4097,10.7
2023-11-02T04:12:51Z,Barometric Pressure,4101,100220
2023-11-02T04:12:51Z,Light Intensity,4099,0
2023-11-02T04:12:51Z,Rain Gauge,4113,0
2023-11-02T04:12:51Z,UV Index,4190,0
2023-11-02T04:12:51Z,Wind Direction Sensor,4104,102
2023-11-02T04:12:51Z,Wind Speed,4105,0
2023-11-02T03:57:45Z,Air Humidity,4098,99
2023-11-02T03:57:45Z,Air Temperature,4097,10.7
2023-11-02T03:57:45Z,Barometric Pressure,4101,100240
2023-11-02T03:57:45Z,Light Intensity,4099,0
2023-11-02T03:57:45Z,Rain Gauge,4113,0
2023-11-02T03:57:45Z,UV Index,4190,0
2023-11-02T03:57:45Z,Wind Direction Sensor,4104,102
2023-11-02T03:57:45Z,Wind Speed,4105,0
2023-11-02T03:42:38Z,Air Humidity,4098,98
2023-11-02T03:42:38Z,Air Temperature,4097,10.7
2023-11-02T03:42:38Z,Barometric Pressure,4101,100300
2023-11-02T03:42:38Z,Light Intensity,4099,0
2023-11-02T03:42:38Z,Rain Gauge,4113,0
2023-11-02T03:42:38Z,UV Index,4190,0
2023-11-02T03:42:38Z,Wind Direction Sensor,4104,102
2023-11-02T03:42:38Z,Wind Speed,4105,0
2023-11-02T03:27:32Z,Air Humidity,4098,98
2023-11-02T03:27:32Z,Air Temperature,4097,10.6
2023-11-02T03:27:32Z,Barometric Pressure,4101,100320
2023-11-02T03:27:32Z,Light Intensity,4099,0
2023-11-02T03:27:32Z,Rain Gauge,4113,1.524
2023-11-02T03:27:32Z,UV Index,4190,0
2023-11-02T03:27:32Z,Wind Direction Sensor,4104,102
2023-11-02T03:27:32Z,Wind Speed,4105,0
2023-11-02T03:12:26Z,Air Humidity,4098,98
2023-11-02T03:12:26Z,Air Temperature,4097,10.6
2023-11-02T03:12:26Z,Barometric Pressure,4101,100340
2023-11-02T03:12:26Z,Light Intensity,4099,0
2023-11-02T03:12:26Z,Rain Gauge,4113,0
2023-11-02T03:12:26Z,UV Index,4190,0
2023-11-02T03:12:26Z,Wind Direction Sensor,4104,102
2023-11-02T03:12:26Z,Wind Speed,4105,0
2023-11-02T02:57:19Z,Air Humidity,4098,98
2023-11-02T02:57:19Z,Air Temperature,4097,10.5
2023-11-02T02:57:19Z,Barometric Pressure,4101,100340
2023-11-02T02:57:19Z,Light Intensity,4099,0
2023-11-02T02:57:19Z,Rain Gauge,4113,0
2023-11-02T02:57:19Z,UV Index,4190,0
2023-11-02T02:57:19Z,Wind Direction Sensor,4104,102
2023-11-02T02:57:19Z,Wind Speed,4105,0
2023-11-02T02:42:13Z,Air Humidity,4098,98
2023-11-02T02:42:13Z,Air Temperature,4097,10.4
2023-11-02T02:42:13Z,Barometric Pressure,4101,100330
2023-11-02T02:42:13Z,Light Intensity,4099,0
2023-11-02T02:42:13Z,Rain Gauge,4113,0
2023-11-02T02:42:13Z,UV Index,4190,0
2023-11-02T02:42:13Z,Wind Direction Sensor,4104,102
2023-11-02T02:42:13Z,Wind Speed,4105,0
2023-11-02T02:27:06Z,Air Humidity,4098,98
2023-11-02T02:27:06Z,Air Temperature,4097,10.5
2023-11-02T02:27:06Z,Barometric Pressure,4101,100340
2023-11-02T02:27:06Z,Light Intensity,4099,0
2023-11-02T02:27:06Z,Rain Gauge,4113,0
2023-11-02T02:27:06Z,UV Index,4190,0
2023-11-02T02:27:06Z,Wind Direction Sensor,4104,102
2023-11-02T02:27:06Z,Wind Speed,4105,0
2023-11-02T02:12:00Z,Air Humidity,4098,97
2023-11-02T02:12:00Z,Air Temperature,4097,10.5
2023-11-02T02:12:00Z,Barometric Pressure,4101,100370
2023-11-02T02:12:00Z,Light Intensity,4099,0
2023-11-02T02:12:00Z,Rain Gauge,4113,0
2023-11-02T02:12:00Z,UV Index,4190,0
2023-11-02T02:12:00Z,Wind Direction Sensor,4104,102
2023-11-02T02:12:00Z,Wind Speed,4105,0
2023-11-02T01:56:54Z,Air Humidity,4098,98
2023-11-02T01:56:54Z,Air Temperature,4097,10.5
2023-11-02T01:56:54Z,Barometric Pressure,4101,100390
2023-11-02T01:56:54Z,Light Intensity,4099,0
2023-11-02T01:56:54Z,Rain Gauge,4113,0
2023-11-02T01:56:54Z,UV Index,4190,0
2023-11-02T01:56:54Z,Wind Direction Sensor,4104,102
2023-11-02T01:56:54Z,Wind Speed,4105,0
2023-11-02T01:41:47Z,Air Humidity,4098,97
2023-11-02T01:41:47Z,Air Temperature,4097,10.5
2023-11-02T01:41:47Z,Barometric Pressure,4101,100410
2023-11-02T01:41:47Z,Light Intensity,4099,0
2023-11-02T01:41:47Z,Rain Gauge,4113,0
2023-11-02T01:41:47Z,UV Index,4190,0
2023-11-02T01:41:47Z,Wind Direction Sensor,4104,102
2023-11-02T01:41:47Z,Wind Speed,4105,0
2023-11-02T01:26:41Z,Air Humidity,4098,97
2023-11-02T01:26:41Z,Air Temperature,4097,10.4
2023-11-02T01:26:41Z,Barometric Pressure,4101,100420
2023-11-02T01:26:41Z,Light Intensity,4099,0
2023-11-02T01:26:41Z,Rain Gauge,4113,0
2023-11-02T01:26:41Z,UV Index,4190,0
2023-11-02T01:26:41Z,Wind Direction Sensor,4104,102
2023-11-02T01:26:41Z,Wind Speed,4105,0
2023-11-02T01:11:35Z,Air Humidity,4098,97
2023-11-02T01:11:35Z,Air Temperature,4097,10.4
2023-11-02T01:11:35Z,Barometric Pressure,4101,100440
2023-11-02T01:11:35Z,Light Intensity,4099,0
2023-11-02T01:11:35Z,Rain Gauge,4113,0
2023-11-02T01:11:35Z,UV Index,4190,0
2023-11-02T01:11:35Z,Wind Direction Sensor,4104,102
2023-11-02T01:11:35Z,Wind Speed,4105,0
2023-11-02T00:56:28Z,Air Humidity,4098,98
2023-11-02T00:56:28Z,Air Temperature,4097,10.2
2023-11-02T00:56:28Z,Barometric Pressure,4101,100440
2023-11-02T00:56:28Z,Light Intensity,4099,0
2023-11-02T00:56:28Z,Rain Gauge,4113,0
2023-11-02T00:56:28Z,UV Index,4190,0
2023-11-02T00:56:28Z,Wind Direction Sensor,4104,102
2023-11-02T00:56:28Z,Wind Speed,4105,0
2023-11-02T00:41:22Z,Air Humidity,4098,98
2023-11-02T00:41:22Z,Air Temperature,4097,10.2
2023-11-02T00:41:22Z,Barometric Pressure,4101,100450
2023-11-02T00:41:22Z,Light Intensity,4099,0
2023-11-02T00:41:22Z,Rain Gauge,4113,0
2023-11-02T00:41:22Z,UV Index,4190,0
2023-11-02T00:41:22Z,Wind Direction Sensor,4104,102
2023-11-02T00:41:22Z,Wind Speed,4105,0
2023-11-02T00:26:16Z,Air Humidity,4098,98
2023-11-02T00:26:16Z,Air Temperature,4097,10
2023-11-02T00:26:16Z,Barometric Pressure,4101,100450
2023-11-02T00:26:16Z,Light Intensity,4099,0
2023-11-02T00:26:16Z,Rain Gauge,4113,0
2023-11-02T00:26:16Z,UV Index,4190,0
2023-11-02T00:26:16Z,Wind Direction Sensor,4104,102
2023-11-02T00:26:16Z,Wind Speed,4105,0
2023-11-02T00:11:10Z,Air Humidity,4098,98
2023-11-02T00:11:10Z,Air Temperature,4097,9.9
2023-11-02T00:11:10Z,Barometric Pressure,4101,100460
2023-11-02T00:11:10Z,Light Intensity,4099,0
2023-11-02T00:11:10Z,Rain Gauge,4113,0
2023-11-02T00:11:10Z,UV Index,4190,0
2023-11-02T00:11:10Z,Wind Direction Sensor,4104,102
2023-11-02T00:11:10Z,Wind Speed,4105,0
2023-11-01T23:56:04Z,Air Humidity,4098,99
2023-11-01T23:56:04Z,Air Temperature,4097,9.8
2023-11-01T23:56:04Z,Barometric Pressure,4101,100520
2023-11-01T23:56:04Z,Light Intensity,4099,0
2023-11-01T23:56:04Z,Rain Gauge,4113,0
2023-11-01T23:56:04Z,UV Index,4190,0
2023-11-01T23:56:04Z,Wind Direction Sensor,4104,102
2023-11-01T23:56:04Z,Wind Speed,4105,0
2023-11-01T23:40:57Z,Air Humidity,4098,99
2023-11-01T23:40:57Z,Air Temperature,4097,9.7
2023-11-01T23:40:57Z,Barometric Pressure,4101,100550
2023-11-01T23:40:57Z,Light Intensity,4099,0
2023-11-01T23:40:57Z,Rain Gauge,4113,0
2023-11-01T23:40:57Z,UV Index,4190,0
2023-11-01T23:40:57Z,Wind Direction Sensor,4104,102
2023-11-01T23:40:57Z,Wind Speed,4105,0
2023-11-01T23:25:51Z,Air Humidity,4098,99
2023-11-01T23:25:51Z,Air Temperature,4097,9.6
2023-11-01T23:25:51Z,Barometric Pressure,4101,100580
2023-11-01T23:25:51Z,Light Intensity,4099,0
2023-11-01T23:25:51Z,Rain Gauge,4113,0
2023-11-01T23:25:51Z,UV Index,4190,0
2023-11-01T23:25:51Z,Wind Direction Sensor,4104,102
2023-11-01T23:25:51Z,Wind Speed,4105,0
2023-11-01T23:10:44Z,Air Humidity,4098,99
2023-11-01T23:10:44Z,Air Temperature,4097,9.5
2023-11-01T23:10:44Z,Barometric Pressure,4101,100590
2023-11-01T23:10:44Z,Light Intensity,4099,0
2023-11-01T23:10:44Z,Rain Gauge,4113,0
2023-11-01T23:10:44Z,UV Index,4190,0
2023-11-01T23:10:44Z,Wind Direction Sensor,4104,102
2023-11-01T23:10:44Z,Wind Speed,4105,0
2023-11-01T22:55:39Z,Air Humidity,4098,99
2023-11-01T22:55:39Z,Air Temperature,4097,9.2
2023-11-01T22:55:39Z,Barometric Pressure,4101,100590
2023-11-01T22:55:39Z,Light Intensity,4099,0
2023-11-01T22:55:39Z,Rain Gauge,4113,0
2023-11-01T22:55:39Z,UV Index,4190,0
2023-11-01T22:55:39Z,Wind Direction Sensor,4104,102
2023-11-01T22:55:39Z,Wind Speed,4105,0
2023-11-01T22:40:32Z,Air Humidity,4098,99
2023-11-01T22:40:32Z,Air Temperature,4097,8.8
2023-11-01T22:40:32Z,Barometric Pressure,4101,100590
2023-11-01T22:40:32Z,Light Intensity,4099,0
2023-11-01T22:40:32Z,Rain Gauge,4113,0
2023-11-01T22:40:32Z,UV Index,4190,0
2023-11-01T22:40:32Z,Wind Direction Sensor,4104,102
2023-11-01T22:40:32Z,Wind Speed,4105,0
2023-11-01T22:25:26Z,Air Humidity,4098,99
2023-11-01T22:25:26Z,Air Temperature,4097,9
2023-11-01T22:25:26Z,Barometric Pressure,4101,100600
2023-11-01T22:25:26Z,Light Intensity,4099,0
2023-11-01T22:25:26Z,Rain Gauge,4113,0
2023-11-01T22:25:26Z,UV Index,4190,0
2023-11-01T22:25:26Z,Wind Direction Sensor,4104,102
2023-11-01T22:25:26Z,Wind Speed,4105,0
2023-11-01T22:10:20Z,Air Humidity,4098,99
2023-11-01T22:10:20Z,Air Temperature,4097,9.3
2023-11-01T22:10:20Z,Barometric Pressure,4101,100610
